file,year,max_sqft
19651366058572.txt,1965,
19647336019046.txt,1965,
30666216061733.txt,1965,
28662666026785.txt,1965,
07618046071039.txt,1965,
39754993930393.txt,1965,
30666213038098.txt,1965,
43695006047369.txt,1965,
39685856111983.txt,1965,
40688416112155.txt,1965,
54722076054423.txt,1965,
09619786103527.txt,1965,
39686760120733.txt,1965,
50710680132662.txt,1965,
39686506106322.txt,1965,
56725465631742.txt,1965,
19647336018402.txt,1965,
19648406021000.txt,1965,
19647336017057.txt,1965,
34674390137406.txt,1965,
50755646052906.txt,1965,
19647256015341.txt,1965,
19647336016349.txt,1965,
04615236089080.txt,1965,
19734370132845.txt,1965,
48705406109128.txt,1965,
30666216029987.txt,1965,
19645926117246.txt,1965,
36678766037113.txt,1965,
07617886098578.txt,1965,
19645681934082.txt,1965,
56737596055933.txt,1965,
37680560110114.txt,1965,
36738900118109.txt,1965,
47704906050959.txt,1965,
43694196046882.txt,1965,
20652430139691.txt,1965,
41690396044911.txt,1965,
37683380123778.txt,1965,
58727366056667.txt,1965,
01751010130252.txt,1965,
34674390114546.txt,1965,
36678506114938.txt,1965,
37683950140327.txt,1965,
15636776111272.txt,1965,
37683380111906.txt,1965,
20652430113050.txt,1965,
19734521937564.txt,1965,
01611920133009.txt,1965,
43693776046379.txt,1965,
34752830108860.txt,1965,
33671996032502.txt,1965,
37683616120190.txt,1965,
48705734830089.txt,1965,
19647336019913.txt,1965,
19651106023667.txt,1965,
54767945436258.txt,1965,
38684786062038.txt,1965,
10625136007405.txt,1965,
07617966004915.txt,1965,
50711755030010.txt,1965,
19647331932383.txt,1965,
19734456014419.txt,1965,
10621660133942.txt,1965,
19647256015382.txt,1965,
30665226028484.txt,1965,
33670906032221.txt,1965,
01612596002216.txt,1958,
43696906049159.txt,1965,
55723895536503.txt,1965,
07616480100479.txt,1965,
54105460124057.txt,1965,
39686766042774.txt,1965,
19647336019244.txt,1965,
19649076021802.txt,1965,
37683796119341.txt,1965,
19647336110274.txt,1965,
37681300128793.txt,1965,
39685446117618.txt,1965,
36677106114052.txt,1965,
31668296031108.txt,1965,
30664236027247.txt,1965,
49708966052039.txt,1965,
19753090135145.txt,1965,
23656236025290.txt,1965,
19647336058218.txt,1965,
38684780123117.txt,1965,
01612590126748.txt,1965,
19642796011340.txt,1965,
47701856050652.txt,1965,
38684786041420.txt,1965,
19645506101497.txt,1965,
19648810117440.txt,1965,
19647330124511.txt,1965,
07617540135822.txt,1965,
16739326109888.txt,1965,
49708546051965.txt,1965,
19647330122606.txt,1965,
20764146110076.txt,1965,
10754081030253.txt,1965,
19647256015143.txt,1965,
19647330126474.txt,1965,
19650521938679.txt,1965,
19647336017255.txt,1965,
37683386039135.txt,1965,
36750776035257.txt,1965,
19734606096358.txt,1965,
37680236118988.txt,1965,
37683460106328.txt,1965,
19643296011829.txt,1965,
30664646120281.txt,1965,
37684526107585.txt,1965,
07617966114086.txt,1965,
38684786040919.txt,1965,
29663406027148.txt,1965,
34752836100432.txt,1965,
36678010131888.txt,1965,
19647330106997.txt,1965,
19647336019293.txt,1965,
56725126055164.txt,1965,
42691206046007.txt,1965,
19647330127795.txt,1965,
39685850102640.txt,1965,
37680236037980.txt,1965,
54721996112510.txt,1965,
33671246110027.txt,1965,
01612590110239.txt,1958,
07617546004030.txt,1965,
40687596043087.txt,1965,
19648730119446.txt,1965,
12627376007728.txt,1965,
19647330112060.txt,1965,
21654662134005.txt,1965,
36676786035570.txt,1965,
36678196036420.txt,1965,
37681970132290.txt,1965,
54719936107262.txt,1965,
36678433635042.txt,1965,
37683383730231.txt,1965,
07617396057186.txt,1965,
31668940138081.txt,1965,
43696256068167.txt,1965,
30103060134239.txt,1965,
09619780101519.txt,1965,
37735513730694.txt,1965,
33671240105940.txt,1965,
37681303731536.txt,1965,
19647330109454.txt,1965,
47704096050850.txt,1965,
30666703030491.txt,1965,
36679343630787.txt,1965,
19647336016836.txt,1965,
50711006116388.txt,1965,
49709046052088.txt,1965,
19648811931674.txt,1965,
39685850116608.txt,1965,
38684780120386.txt,1965,
19647336017297.txt,1965,
36678430118802.txt,1965,
44697994430518.txt,1965,
48705406051197.txt,1965,
37680986038939.txt,1965,
36678196036347.txt,1965,
30736506098511.txt,1965,
19647331930783.txt,1965,
19643450101600.txt,1965,
01611276090146.txt,1965,
36678763632809.txt,1965,
34765056059257.txt,1965,
19645686061303.txt,1965,
37684113732849.txt,1965,
10739656115521.txt,1965,
36676373630290.txt,1965,
27661342731115.txt,1965,
19645500138172.txt,1965,
01612596001911.txt,1950,
19647331930973.txt,1965,
36677776109615.txt,1965,
17640556107049.txt,1965,
19647336018832.txt,1965,
36678766036768.txt,1965,
30666706030266.txt,1965,
10621660141127.txt,1965,
37682960141390.txt,1965,
36677026118467.txt,1965,
36103633630431.txt,1965,
34674393430154.txt,1965,
37683386039861.txt,1965,
10621666120125.txt,1965,
36750776112825.txt,1965,
31669280139840.txt,1965,
19647330119685.txt,1965,
49706496051635.txt,1965,
54755236054308.txt,1965,
36676456099204.txt,1965,
39686196042428.txt,1965,
19647336016638.txt,1965,
11626616007611.txt,1965,
15633216008858.txt,1965,
37680566088983.txt,1965,
30665976029227.txt,1965,
36677366035935.txt,1965,
34673300100404.txt,1965,
43693776067177.txt,1965,
38684786041347.txt,1965,
30736436030589.txt,1965,
54722316054506.txt,1965,
16639251634245.txt,1965,
30666706110175.txt,1965,
19647331931476.txt,1965,
19647330111583.txt,1965,
07617540731836.txt,1965,
36678763630993.txt,1965,
39685853930278.txt,1965,
38684786040703.txt,1965,
19645686013742.txt,1965,
19647336016604.txt,1965,
19753416022081.txt,1965,
23752182330207.txt,1965,
40687596043079.txt,1965,
19647330106955.txt,1965,
56737596056022.txt,1965,
37680236037956.txt,1965,
19647336019251.txt,1965,
19768690128728.txt,1965,
30664316058887.txt,1965,
19647330133736.txt,1965,
37684030125401.txt,1965,
16739321630953.txt,1965,
01612590115618.txt,1956,
19642871938166.txt,1965,
30666216029789.txt,1965,
19647336017081.txt,1965,
19647330129593.txt,1965,
33670583330669.txt,1965,
36739570110718.txt,1965,
45701106050488.txt,1965,
34674396034243.txt,1965,
30666966030464.txt,1965,
41689166043723.txt,1965,
19647741935436.txt,1965,
19647336017917.txt,1965,
13631491335306.txt,1965,
43695836047914.txt,1965,
19649076108922.txt,1965,
37682963730074.txt,1965,
09618386110456.txt,1965,
30666216029979.txt,1965,
34765050101832.txt,1965,
37756146093272.txt,1965,
15638266057426.txt,1965,
15633216009005.txt,1965,
15635291532605.txt,1965,
37679916037642.txt,1965,
33736766112874.txt,1965,
30664313038239.txt,1965,
24657556025530.txt,1965,
43695756047765.txt,1965,
22655322230035.txt,1965,
50757395036884.txt,1965,
56724626055032.txt,1965,
19647330111971.txt,1965,
33752420112102.txt,1965,
43696666048748.txt,1965,
19647256015432.txt,1935,
30736506111876.txt,1965,
01612910141473.txt,1965,
27659876026025.txt,1965,
07617966004733.txt,1965,
10622650108092.txt,1965,
19101990140681.txt,1965,40000
34674476111363.txt,1965,
30666216116586.txt,1965,
19647330130997.txt,1965,
52716546053672.txt,1965,
43693690125526.txt,1965,
43693776046387.txt,1965,
10739656006944.txt,1965,
42692606045785.txt,1965,
19647336019053.txt,1965,
19734601939149.txt,1965,
50711676052690.txt,1965,
19647336016406.txt,1965,
30736356030175.txt,1965,
37735516037782.txt,1965,
15638006010169.txt,1965,
07616486108989.txt,1965,
37680236038046.txt,1965,
21102150135350.txt,1965,
19647331930387.txt,1965,
39685936112197.txt,1965,
07616486003610.txt,1965,
39103973930195.txt,1965,
55723636054852.txt,1965,
37103716069355.txt,1965,
21654822133692.txt,1965,
05615726003388.txt,1965,
09619116103857.txt,1965,
55724135530100.txt,1965,
17640551730035.txt,1965,
19647336017693.txt,1965,
19647336058184.txt,1965,
43695916049464.txt,1965,
36677106068761.txt,1965,
36678433634995.txt,1965,
42692296045579.txt,1965,
31669106031249.txt,1965,
33103300110833.txt,1965,
37683386040018.txt,1965,
34739736032924.txt,1965,
39686760108647.txt,1965,
21653596024335.txt,1965,
50755646052898.txt,1965,
54722560139105.txt,1965,
34674130114660.txt,1965,
10619946005730.txt,1965,
41690216044788.txt,1965,
37683386039242.txt,1965,
56725536055412.txt,1965,
35674706104509.txt,1965,
19647336017644.txt,1965,
19648730136705.txt,1965,
43696740135970.txt,1965,
42692606045801.txt,1965,
12629276008023.txt,1965,
10739650140269.txt,1965,
06616140635250.txt,1965,
19649076101133.txt,1965,
38684783833407.txt,1965,
49709206060271.txt,1965,
45699894530226.txt,1965,
19651360138727.txt,1965,
37683380111898.txt,1965,
30665226028526.txt,1965,
37682056038665.txt,1965,
19647336015721.txt,1965,
39767600129312.txt,1965,
19648816021679.txt,1965,
43694196046908.txt,1965,
19644366012645.txt,1965,
27660926058713.txt,1965,
01612000135376.txt,1965,
48705736051288.txt,1965,
19650456071682.txt,1965,3000
36676783631769.txt,1965,
19642460108407.txt,1965,
12629760115154.txt,1965,
40688096043202.txt,1965,
23738662330041.txt,1965,
43694274332995.txt,1965,
33671240108134.txt,1965,
56737596055891.txt,1965,
39686760118497.txt,1965,
33672150131359.txt,1965,
36676116035380.txt,1965,
43693696046247.txt,1965,
37683380109033.txt,1965,
51714645130125.txt,1965,
19734376013494.txt,1965,
30666216058945.txt,1965,
33670336061766.txt,1965,
07616550102376.txt,1965,
37683790137737.txt,1965,
24102492430171.txt,1965,
30666706099816.txt,1965,
19647336016943.txt,1965,
15633626104632.txt,1965,
37683386040232.txt,1965,
37683463730033.txt,1965,
34674476034524.txt,1965,
56737595633748.txt,1965,
37683386039929.txt,1965,
10622650116657.txt,1965,
34674396111389.txt,1965,
07617626119226.txt,1965,
30664496027452.txt,1965,
33671243330396.txt,1965,
19734376023782.txt,1965,
54755310102186.txt,1965,
25735856025886.txt,1965,
54719930123661.txt,1965,
07617476003925.txt,1965,
36678506036636.txt,1965,
01751016117600.txt,1965,
19647330117051.txt,1965,
36677773630217.txt,1965,
26736682635001.txt,1965,
36675956107510.txt,1965,
19647330121285.txt,1965,
47764554730107.txt,1965,
37103710128520.txt,1965,
33672156059141.txt,1965,
24753660131862.txt,1965,
19647336017446.txt,1965,
54722560133819.txt,1965,
19644366012447.txt,1965,
30736356110845.txt,1965,
19648651995588.txt,1965,
19734526022404.txt,1965,
19645766013866.txt,1965,
21654176024582.txt,1965,
33672153336492.txt,1965,
38684786040893.txt,1965,
49708624930103.txt,1965,
39685936110555.txt,1965,
36676786098354.txt,1965,
19647336019319.txt,1965,
19734526022362.txt,1965,
54722316054472.txt,1965,
30665226028724.txt,1965,
21654256024632.txt,1965,
27659616026009.txt,1965,
57726780111401.txt,1965,
30665066028195.txt,1959,
07773540132233.txt,1965,
25735856025845.txt,1965,
19734376023741.txt,1965,
43694356111942.txt,1965,
19649316022180.txt,1965,
10621660129338.txt,1965,
34674473430394.txt,1965,
33670586031926.txt,1965,
16638756010284.txt,1965,
16639416010474.txt,1965,
30665976029409.txt,1965,
19101990132605.txt,1965,
19647331931500.txt,1965,
37682966039010.txt,1965,
19647330128512.txt,1965,
19646836014815.txt,1965,
19646670123174.txt,1965,
24753662430114.txt,1965,
19647336019327.txt,1965,
56726526062145.txt,1965,
19650606023121.txt,1965,
56725386055297.txt,1965,
33751920101097.txt,1965,
19734526022412.txt,1965,
19650376022842.txt,1965,
43696740110700.txt,1965,
36679186113757.txt,1965,
15634046009369.txt,1965,
45701364530309.txt,1965,
33752420109124.txt,1965,
37683386096879.txt,1965,
16639251630169.txt,1965,
54722316054464.txt,1965,
30665226028732.txt,1965,
37683383733698.txt,1965,
01611196090112.txt,1965,
23656232335487.txt,1965,
07617966005003.txt,1965,
36678503630159.txt,1965,
19648576021208.txt,1965,
36677106035869.txt,1965,
10622651033703.txt,1965,
15634120100529.txt,1965,
19647746115539.txt,1965,
19753410141721.txt,1965,
36750776110605.txt,1965,
36676110112672.txt,1965,
37103710136085.txt,1965,
23102312330124.txt,1965,
30666476068621.txt,1965,
37682130126995.txt,1965,
39103970124958.txt,1965,
19647330121293.txt,1965,
19647330117721.txt,1965,
37683386039903.txt,1965,
19647336057921.txt,1965,
30739246029060.txt,1965,
37680566038111.txt,1965,
36679186105860.txt,1965,
34765050130757.txt,1965,
42691956045462.txt,1965,
54719935430236.txt,1965,
07617476003933.txt,1965,
39686760115402.txt,1965,
30736433030590.txt,1965,
36679596114177.txt,1965,
43695344334371.txt,1965,
58105875830047.txt,1965,
19647336017487.txt,1965,
41688826043566.txt,1965,
37683386040224.txt,1965,
30736506085344.txt,1965,
15633216111264.txt,1965,
10624146007116.txt,1965,
39686766042824.txt,1965,
30664496027478.txt,1965,
50757396053151.txt,1965,
54722565430046.txt,1965,
01612596001697.txt,1961,
34674396033880.txt,1965,
38684786041594.txt,1965,
55724216115018.txt,1965,
19647330128710.txt,1965,
51714640113134.txt,1965,
37683386059588.txt,1965,
15634040120139.txt,1965,
19647336019657.txt,1965,
29102980116681.txt,1965,
19101990135368.txt,1965,
43694506115943.txt,1965,
56725536055438.txt,1965,
19647331931716.txt,1965,
19647336016570.txt,1965,
19647336016216.txt,1965,
19647331931070.txt,1965,
30665226028518.txt,1965,
42772060138370.txt,1965,
33669776031520.txt,1965,
34103480106278.txt,1965,
36677106108054.txt,1965,
56726036055743.txt,1965,
37682056038673.txt,1965,
33751766109938.txt,1965,
58727360119362.txt,1965,
28102800142034.txt,1965,
21653186024244.txt,1965,
36677776036008.txt,1965,
19648576113906.txt,1965,
33670330100982.txt,1965,
30664646117758.txt,1965,
43696416048268.txt,1965,
22655326025001.txt,1965,
56725536055404.txt,1965,
01750930136929.txt,1965,
27660926058739.txt,1965,
14101401430073.txt,1965,
36678500116483.txt,1965,
37683040102178.txt,1965,
37682216038798.txt,1965,
36675876120604.txt,1965,
33751920105742.txt,1965,
01611270130450.txt,1965,
04614576003131.txt,1965,
07617546004345.txt,1965,
37683386093256.txt,1965,
19647336017875.txt,1965,
33670906032197.txt,1965,
37684520114264.txt,1965,
36678763631090.txt,1965,
10621666006282.txt,1965,
01611276095376.txt,1965,
27102726069512.txt,1965,
19649070111047.txt,1965,
33671736112692.txt,1965,
39686760111328.txt,1965,
40687006042915.txt,1965,
19647336058192.txt,1965,
37683386039283.txt,1965,
19646916014831.txt,1965,
37683386040026.txt,1965,
36679186037352.txt,1965,
34674476034730.txt,1965,
19647336017685.txt,1965,
39767600128967.txt,1965,
30666966030506.txt,1965,
43695916049472.txt,1965,
33671243330800.txt,1965,
37680496038095.txt,1965,
12630326008163.txt,1965,
27754400111088.txt,1965,
50710686071575.txt,1965,
42692606045793.txt,1965,
41690210138685.txt,1965,
43694500113662.txt,1965,
18641960135756.txt,1965,
54722566054688.txt,1965,
19647336019723.txt,1965,
19647336060586.txt,1965,
36678196113476.txt,1965,
27659876026033.txt,1965,
01612006110332.txt,1965,
37679916037683.txt,1965,
37682963735867.txt,1965,
42104214230157.txt,1965,
19647330138305.txt,1965,
33672073330172.txt,1965,
45699556050207.txt,1965,
41690624130993.txt,1965,
33671736032387.txt,1965,
19647336019079.txt,1965,
44697996049696.txt,1965,
37680986038244.txt,1965,
56724626055024.txt,1965,
19646676014708.txt,1965,
43694506047195.txt,1965,
37683383730959.txt,1965,
19647256015424.txt,1965,
30665226028336.txt,1965,
33751763330115.txt,1965,
01611760127233.txt,1965,
45701106101612.txt,1965,
10621660136150.txt,1965,
15633706009278.txt,1965,
01612590132514.txt,1965,
01612756002307.txt,1965,
30666216029748.txt,1965,
10624306007348.txt,1965,
19647336017040.txt,1965,
30665226028450.txt,1965,
33736760121673.txt,1965,
49707140126888.txt,1965,
15633216009013.txt,1965,
01612590115626.txt,1958,
49707146051742.txt,1965,
19647256057830.txt,1965,
36677360116723.txt,1965,
19647336060545.txt,1965,
15751681530401.txt,1965,
50712906120430.txt,1965,
07617960126805.txt,1965,
42692606045744.txt,1965,
23739166025308.txt,1965,
34673146033054.txt,1965,
43733876047674.txt,1965,
07618046066591.txt,1965,
27738252730125.txt,1965,
19647330129585.txt,1965,
34673306106892.txt,1965,
19642461995844.txt,1965,
13630736008288.txt,1965,
19647330110304.txt,1965,
01611926000996.txt,1965,
30666966030472.txt,1965,
41690474133070.txt,1965,
13631726008585.txt,1965,
45698564530028.txt,1965,
19642876011449.txt,1965,
01612000130393.txt,1965,
56737596093181.txt,1965,
07616480110494.txt,1965,
34673146120000.txt,1965,
30666216029953.txt,1965,
56725460141838.txt,1965,
37681146038269.txt,1965,
07616480115063.txt,1965,
19647336016612.txt,1965,
04615230110510.txt,1965,
19647336016174.txt,1965,
21654586024830.txt,1965,
39686763930427.txt,1965,
19647256015168.txt,1965,
20652436023949.txt,1965,
54721570114595.txt,1965,
34673306107965.txt,1965,
47704826050942.txt,1965,
04755070433946.txt,1965,
01611190134304.txt,1965,
30665976029219.txt,1965,
15633216008866.txt,1965,
33670906112858.txt,1965,
36678686036735.txt,1965,
56726116055834.txt,1965,
40687596043053.txt,1965,
33670900114157.txt,1965,
39686763937406.txt,1965,
33751926113641.txt,1965,
43104390125781.txt,1965,
34673146113179.txt,1965,
10738096006019.txt,1965,
37735510127423.txt,1965,
30736506106850.txt,1965,
20652430110957.txt,1965,
30666476097018.txt,1965,
37683380141317.txt,1965,
19647330119693.txt,1965,
19734526022214.txt,1965,
36750776035240.txt,1965,
36676786107270.txt,1965,
07617136003750.txt,1965,
15634796112791.txt,1965,
31667956031066.txt,1965,
19647336019509.txt,1965,
10621660132134.txt,1965,
19647336018824.txt,1965,
22102236105308.txt,1965,
37754160139378.txt,1965,
01611436090211.txt,1965,
15636280138131.txt,1965,
38684780118141.txt,1965,
37764710123042.txt,1965,
19734456022396.txt,1965,
19647330117655.txt,1965,
19647336057855.txt,1965,
37681976038418.txt,1965,
49706236051619.txt,1965,
39685850102657.txt,1965,
19647331939941.txt,1965,
49708546051999.txt,1965,
56105616055974.txt,1965,
20651856101521.txt,1965,
36678270137208.txt,1965,
19645686013783.txt,1965,
17769761730050.txt,1965,
19753090137786.txt,1965,
45752676050579.txt,1965,
42750100138891.txt,1965,
10101081030337.txt,1965,
43696256067243.txt,1965,
31669100116624.txt,1965,
37681063735313.txt,1965,
15633626009260.txt,1965,
30736356066872.txt,1965,
09619780108258.txt,1965,
30736436030548.txt,1965,
42771980138362.txt,1965,
21654096024483.txt,1965,
01100170130401.txt,1965,
36677020117382.txt,1965,
37680230141218.txt,1965,
30665226028690.txt,1965,
39754996109003.txt,1965,
01612590135905.txt,1965,
35674700115428.txt,1965,
41689996044309.txt,1965,
07617136003792.txt,1965,
38684786097919.txt,1965,
01751016089361.txt,1965,
19734370137240.txt,1965,
20755802030203.txt,1965,
37681630138628.txt,1965,
42767860123885.txt,1965,
19647330109330.txt,1965,
36676786108195.txt,1965,
20764140115527.txt,1965,
43693776095335.txt,1965,
41690620138420.txt,1965,
01611926001135.txt,1965,
39686760139923.txt,1965,
56725386055321.txt,1965,
33669930136788.txt,1965,
30736506089437.txt,1965,
29102980114322.txt,1965,
19650601939602.txt,1965,
30666706061758.txt,1965,
34673146113187.txt,1965,
31668296101778.txt,1965,
36678926037188.txt,1965,
33751920142018.txt,1965,
30665066028021.txt,1956,
33672156032668.txt,1965,
19647336019285.txt,1965,
50755645030192.txt,1965,
40688094030045.txt,1965,
50712170133124.txt,1965,
56725126055172.txt,1965,
01611766000715.txt,1965,
43696906049167.txt,1965,
01612590130666.txt,1965,
19647336018170.txt,1965,
44754326049936.txt,1965,
30736500129296.txt,1965,
40687596043046.txt,1965,
34674476034490.txt,1965,
19645016013205.txt,1965,
01750930123935.txt,1965,
12768026007876.txt,1965,
43694840114496.txt,1965,
36678766036958.txt,1965,
19647330122176.txt,1965,
30664646068589.txt,1965,
19647336058226.txt,1965,
34673550119131.txt,1965,
41690050132068.txt,1965,
37754160139386.txt,1965,
27662256026694.txt,1965,
43694014330239.txt,1965,
49708546051973.txt,1965,
10621666112619.txt,1965,
34673300111278.txt,1965,
34765053430634.txt,1965,
37682966085088.txt,1965,
13631496008528.txt,1965,
11754811130145.txt,1965,
19643296011803.txt,1965,
49708620131961.txt,1965,
04755070433953.txt,1965,
19647330125625.txt,1965,
19647336057897.txt,1965,
33671736032437.txt,1965,
19651361931492.txt,1965,
36679180113779.txt,1965,
19734456014369.txt,1965,
43693936046692.txt,1965,
36678766037139.txt,1965,
19645506013536.txt,1965,
37681303732559.txt,1965,
58727366056659.txt,1965,
33671246103501.txt,1965,
19647336060578.txt,1965,
19647336019905.txt,1965,
52715486053532.txt,1965,
56737595630108.txt,1965,11975
19753416021992.txt,1965,
42691386119804.txt,1965,
56726526056154.txt,1965,
10621660140038.txt,1965,
19650606023295.txt,1965,
19648576107635.txt,1965,
19651106023659.txt,1965,
33669776031496.txt,1965,
19650291938455.txt,1965,
56737596055925.txt,1965,
49708540132357.txt,1965,
33751923330370.txt,1965,
36678766037105.txt,1965,
42692606045751.txt,1965,
43695756047799.txt,1965,
56739405633250.txt,1965,
19647336019087.txt,1965,
37682130123224.txt,1965,
44697996108146.txt,1965,
58727366099014.txt,1965,
19648326095442.txt,1965,
19647336019939.txt,1965,
19647336119093.txt,1965,
50710436052435.txt,1965,
19647336017727.txt,1965,
33736766031710.txt,1965,
49709204930244.txt,1965,
36677106119986.txt,1965,
33670330113647.txt,1965,
09618530932756.txt,1965,
37683380108266.txt,1965,
37680986038251.txt,1965,
44698074430179.txt,1965,
10621666006308.txt,1965,
47705164730024.txt,1965,
16638916010342.txt,1965,
30666216061725.txt,1965,
34674396096150.txt,1965,
12628516007918.txt,1965,
37681976098446.txt,1965,
56726036055636.txt,1965,
30736500140988.txt,1965,
30103060133959.txt,1965,
17640140138537.txt,1965,
31669100127639.txt,1965,
20652430123620.txt,1965,
50710846052534.txt,1965,
36676456035489.txt,1965,
37683386040190.txt,1965,
19647330122374.txt,1965,
39685856104426.txt,1965,
19647331932342.txt,1965,
36675870138529.txt,1965,
39686760120725.txt,1965,
19647336018428.txt,1965,
33671246109979.txt,1965,
01612426097679.txt,1965,
19647336119044.txt,1965,
01611270130294.txt,1965,
19649071933175.txt,1965,
15633626009922.txt,1965,
41688666043475.txt,1965,
30664643036001.txt,1965,
19651366058564.txt,1965,
13630736008262.txt,1965,
33752000102079.txt,1965,
34673146033096.txt,1965,
07617960132118.txt,1965,
30667466030795.txt,1965,
16639176108815.txt,1965,
15635036112270.txt,1965,
13631806008593.txt,1965,
41689166043913.txt,1965,
43694356115851.txt,1965,
33671576111488.txt,1965,
43696666048763.txt,1965,
37683386039309.txt,1965,
20755802030161.txt,1965,
19647331931930.txt,1965,
33672156032536.txt,1965,
30664496058911.txt,1965,
37679916037709.txt,1965,
31750850141259.txt,1965,
34674396034334.txt,1965,
30103060139469.txt,1965,
30666213035409.txt,1965,
42767866111603.txt,1965,
19734376057558.txt,1965,
07616486115703.txt,1965,
44697996049720.txt,1965,
19647336019871.txt,1965,
30665226028294.txt,1965,
07617546004378.txt,1965,
19647336020028.txt,1965,
15634796109987.txt,1965,
37681140131920.txt,1965,
24753172430015.txt,1965,
10101086085112.txt,1965,
19647336019681.txt,1965,
19644696012959.txt,1965,
10622406006712.txt,1965,
43695910132373.txt,1965,
50711676052724.txt,1965,
37683380111864.txt,1965,
36676523634482.txt,1965,
43104390124065.txt,1965,
36678766037071.txt,1965,
01612756002299.txt,1965,
25735852530020.txt,1965,
33103300138602.txt,1965,
37682216038772.txt,1965,
54768365431598.txt,1965,
33752006117659.txt,1965,
04100410114991.txt,1965,
19646676014682.txt,1965,
37684526110399.txt,1965,
19642876011514.txt,1965,
01611190130229.txt,1965,
34673303430667.txt,1965,
20102072030229.txt,1965,
07617886084966.txt,1965,
15737426009310.txt,1965,
34103480106245.txt,1965,
33670330123828.txt,1965,
30667466030811.txt,1965,
37683386061980.txt,1965,
07616300107524.txt,1965,
19649071996495.txt,1965,
24658626111991.txt,1965,
19647336018212.txt,1965,
33671730123703.txt,1965,
30666476119556.txt,1965,
15635036111157.txt,1965,
48705406051221.txt,1957,
19647336058150.txt,1965,
30666703036357.txt,1965,
33736766032379.txt,1965,
19646676108526.txt,1965,
37683043735974.txt,1965,
19647330122200.txt,1965,
01611920108670.txt,1965,
19645276061295.txt,1965,
36678760110783.txt,1965,
37681223732179.txt,1965,
19650606022982.txt,1965,
36677100133371.txt,1965,
43696256048128.txt,1965,
38684780123505.txt,1965,
19648736114615.txt,1965,
01750930114579.txt,1965,
34765056033476.txt,1965,
36750693630456.txt,1965,
45699480139543.txt,1965,
07618046100952.txt,1965,
10738091030121.txt,1965,
36678436036537.txt,1965,
34673140135392.txt,1965,
30665143030335.txt,1965,
09618386005474.txt,1965,
34674396034136.txt,1965,
36678196036230.txt,1965,
12627456007744.txt,1965,
30664646097398.txt,1965,
33672156032734.txt,1965,
01613096002612.txt,1965,
19648406020903.txt,1965,
19643376011928.txt,1965,
42691796045371.txt,1965,
19647330101618.txt,1965,
36678013634169.txt,1965,
09619036005540.txt,1965,
30736356085336.txt,1965,
19646836085658.txt,1965,
10622650116640.txt,1965,
33672156107957.txt,1965,
50712740121558.txt,1965,
19647330141572.txt,1965,
19649806093538.txt,1965,
33671246106041.txt,1965,
30664496027445.txt,1965,
19647336019483.txt,1965,
19647336016968.txt,1965,
31669283135308.txt,1965,
01612590132688.txt,1965,
52716216106686.txt,1965,
54722560101857.txt,1965,
39754990102384.txt,1965,
38684786041230.txt,1965,
56725460115105.txt,1965,
19647330126516.txt,1965,
44698236060149.txt,1965,
50757396053193.txt,1965,
39685856042063.txt,1965,
01612596001655.txt,1948,
19643296011787.txt,1965,
37684113738234.txt,1965,
19642956011530.txt,1965,
43696416060081.txt,1965,
42691956045488.txt,1965,
36676786111215.txt,1965,
19645681933472.txt,1965,
01612590114868.txt,1965,
27738256026405.txt,1965,
19647330129619.txt,1965,
56725465630066.txt,1965,
30665483032158.txt,1965,
37684116120968.txt,1965,
19645686013635.txt,1965,
12630320124289.txt,1965,
19647336066294.txt,1965,
19647336017479.txt,1965,
43697086049373.txt,1965,
19647330125989.txt,1965,
43697086049415.txt,1965,
01612590115592.txt,1965,
10623641034990.txt,1965,
29102980126227.txt,1965,
34765053433265.txt,1965,
36676786098347.txt,1965,
37683386069116.txt,1965,
19647336018014.txt,1965,
39685936104533.txt,1965,
19649076021794.txt,1965,
37683386039721.txt,1965,
54768365430319.txt,1965,
19647330117903.txt,1965,
04615316113765.txt,1965,
49708626062137.txt,1965,
41690706059984.txt,1965,
19645686013619.txt,1965,
43104390123281.txt,1965,
10739990141036.txt,1965,
01612006089338.txt,1965,
19647336018766.txt,1965,
13631641335900.txt,1965,25863
01611766000665.txt,1965,
19645276013411.txt,1965,
36677106035844.txt,1965,
37103710124321.txt,1965,
37684113732047.txt,1965,
07618040113118.txt,1965,
15634046009344.txt,1965,
15635780135186.txt,1965,
36678766036800.txt,1965,
51714236053318.txt,1965,
19642611930288.txt,1965,
19649806022644.txt,1965,
19645686057715.txt,1965,
30664646115406.txt,1965,
19647330127803.txt,1965,
19647330119735.txt,1965,
37681976038541.txt,1965,
50710430108076.txt,1965,
36677026119622.txt,1965,
36677776113070.txt,1965,
27661346058754.txt,1965,
01611500133876.txt,1965,
56739405630371.txt,1965,
36677026116263.txt,1965,
19647336016950.txt,1965,
36676783631587.txt,1965,
30665066028179.txt,1949,
13631230122663.txt,1965,
33671246108732.txt,1965,
01100170136101.txt,1965,
21654586024772.txt,1965,
36750440112441.txt,1965,
01611926001051.txt,1965,
39685856108807.txt,1965,
24657486109649.txt,1965,
30664313033784.txt,1965,
10621661030584.txt,1965,
33751760120204.txt,1965,
47705086050975.txt,1965,
30665143033610.txt,1965,
15634046009393.txt,1965,
19643376011910.txt,1965,
33672156032718.txt,1965,
54755236054290.txt,1965,
